Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,
2011-11-29,11.203512191772461,9.419500350952148,14.420148849487305,19.49032974243164,11.372525781263683,9.774999618530273,14.60394679714218,19.647257310647525,11.11345214719546,9.364999771118164,14.380568521013732,19.419712486391713,11.282765544039542,9.73900032043457,14.54259904031407,19.47463668629561,375855200,131502000,73546641,40917100
2011-11-30,11.473686218261719,9.614500045776367,14.827325820922852,20.070953369140625,11.476087882134195,9.765000343322754,14.830294322028243,20.078799894870365,11.356607509348871,9.4375,14.646743582332258,19.725713719890933,11.446368494147485,9.73799991607666,14.79170475485059,19.906180818531396,405938400,154340000,136389312,81350900
2011-12-01,11.645706176757812,9.856499671936035,15.183050155639648,19.835575103759766,11.67782724072803,9.903499603271484,15.23821464524505,20.11019618093789,11.430161572674155,9.579500198364258,14.81767918405866,19.77280435803725,11.483897619646443,9.592499732971191,14.84241606267361,20.055271965502264,387181200,146554000,145366836,48545400
2011-12-02,11.69884204864502,9.80150032043457,15.346068382263184,19.788496017456055,11.816821027613011,9.982999801635742,15.436112280583307,20.10235124415464,11.665219542683719,9.758999824523926,15.244643967256234,19.74141833208032,11.70274435317783,9.853500366210938,15.26418738804685,20.078811653180455,379055600,150524000,164040568,52293800
2011-12-05,11.798206329345703,9.812000274658203,15.4769287109375,20.165109634399414,11.900275465730765,9.949999809265137,15.631537032170247,20.243571896425195,11.71955422308819,9.683500289916992,15.396531967131814,20.008182117204417,11.812616316117332,9.942999839782715,15.52615619440301,20.22788034196307,357210000,118442000,128379401,56818400
2011-12-06,11.736366271972656,9.599499702453613,15.43042278289795,20.133731842041016,11.846841245263331,9.916000366210938,15.550397963292216,20.29850595275945,11.68923560615023,9.505499839782715,15.343100166718704,20.09450069483642,11.783197932142265,9.798999786376953,15.41112752615719,20.251426780227135,283598000,104040000,93408812,46175300
2011-12-07,11.680527687072754,9.765999794006348,15.421022415161133,20.08665657043457,11.736064973940103,9.83549976348877,15.477175768885008,20.21219805240327,11.610580413791707,9.456000328063965,15.290162103153243,19.88265128809231,11.705744361673094,9.55150032043457,15.378720802967146,20.141580781724315,304746400,128546000,90630437,62667000
2011-12-08,11.727657318115234,9.52400016784668,15.239450454711914,19.929725646972656,11.87295478528125,9.794500350952148,15.521457117272126,20.18080856904912,11.714748774779505,9.503999710083008,15.220897796087572,19.906187558385653,11.75137334957444,9.678500175476074,15.362890469887365,19.992496377491772,376356400,87222000,96885796,60522200
2011-12-09,11.81651782989502,9.65149974822998,15.520715713500977,20.165109634399414,11.829126567477058,9.697500228881836,15.563016384624852,20.298497575043644,11.738765952198113,9.420000076293945,15.263199639239097,20.008182117204417,11.793403013430014,9.560500144958496,15.287690249252284,20.023875168238263,296993200,103176000,111062736,53788500
2011-12-12,11.76308536529541,9.47599983215332,15.470498085021973,20.016036987304688,11.824926633384168,9.557499885559082,15.490039612471062,20.06311466346094,11.691337630280206,9.381500244140625,15.344336786559392,19.84341784368353,11.758282035482878,9.501500129699707,15.38366990026454,19.937573195996038,301067200,86864000,87683432,38945900
2011-12-13,11.67212200164795,9.025500297546387,15.476434707641602,20.21219825744629,11.869955501852282,9.484000205993652,15.746813627620437,20.478974283479218,11.620787626868946,8.925000190734863,15.407663801450168,20.12588792650254,11.79790637054334,9.428000450134277,15.553862005427051,20.20435172767208,338928800,185946000,161731947,54581100
2011-12-14,11.41334342956543,9.010499954223633,15.289419174194336,20.078815460205078,11.629188519828025,9.037500381469727,15.444028447268366,20.290667329422803,11.337993244059179,8.512499809265137,15.151384821444038,20.06312239658015,11.608774380822503,8.949999809265137,15.382926958026506,20.18081738062125,406887600,232284000,156733281,47926400
2011-12-15,11.375823020935059,9.062999725341797,15.325784683227539,20.05526351928711,11.519919674664719,9.239999771118164,15.436113663874549,20.306346396434368,11.35691031509245,8.976499557495117,15.304757010061643,20.039571961894406,11.507611545749048,9.102499961853027,15.399501832753765,20.18080495786074,256200000,145198000,96705121,46213900
2011-12-16,11.43826675415039,9.062999725341797,15.484598159790039,20.4005126953125,11.532229884232047,9.220499992370605,15.567715245427374,20.533900722798606,11.39473778262292,9.01550006866455,15.37352753024632,20.110197048464148,11.418453821418526,9.121000289916992,15.44402895949679,20.141583170965674,421478400,133282000,179040582,101408100
2011-12-19,11.473990440368652,8.966500282287598,15.382431983947754,20.03173065185547,11.553243769871377,9.158499717712402,15.54743101515261,20.494665388374163,11.422054843582876,8.949999809265137,15.337162814965483,19.97680494867449,11.481795850412226,9.100000381469727,15.535308846118753,20.416201594688005,235530400,90672000,86061375,52258300
2011-12-20,11.886463165283203,9.12600040435791,15.593690872192383,20.424049377441406,11.890966685926905,9.158499717712402,15.630054539749914,20.478973587421514,11.625588435193889,9.027000427246094,15.534815280307804,20.251428721421092,11.640598033010312,9.134499549865723,15.535062497552275,20.290661368958652,337215200,92002000,95886062,60767600
2011-12-21,11.901470184326172,8.717499732971191,15.481135368347168,20.21219825744629,11.926987455314537,9.175000190734863,15.629559481161793,20.549591554874553,11.768180280028915,8.624500274658203,15.311436365469879,19.961115290961775,11.908674372387633,9.095999717712402,15.584784745925065,20.408357012083883,262948000,161334000,100290510,64132500
2011-12-22,11.96451473236084,8.951499938964844,15.577115058898926,20.251419067382812,11.981926794391494,8.983499526977539,15.627331410951665,20.290651696217818,11.890965784738142,8.71049976348877,15.510571951520753,19.99248970335883,11.917982898435449,8.754500389099121,15.53382457764386,20.259265593149813,202358800,93898000,73165217,35794100
2011-12-23,12.108012199401855,8.86400032043457,15.662211418151855,20.424049377441406,12.115817607335018,8.984000205993652,15.700307497754501,20.43189590694892,11.992734733259457,8.779999732971191,15.598389592104459,20.18865798193347,11.998738893208044,8.961000442504883,15.634011605075525,20.329892519923735,269399200,69930000,58365953,23205800
2011-12-27,12.204076766967773,8.81350040435791,15.838095664978027,20.431894302368164,12.280928413665086,8.929499626159668,15.942981131346707,20.51035659813644,12.098705760360687,8.807999610900879,15.634012623163372,20.345583981136226,12.101108226044966,8.886500358581543,15.635248709367223,20.369122071237765,265076000,59018000,64496847,21287200
2011-12-28,12.087301254272461,8.694499969482422,15.82448959350586,20.2592716217041,12.25571357378206,8.832500457763672,15.955597131902467,20.51820106277775,12.048275006525053,8.61400032043457,15.784909262282245,20.21219394966495,12.21488687922583,8.819499969482422,15.899938208711953,20.486816446942385,228662000,73190000,85406931,29822500
2011-12-29,12.161748886108398,8.692999839782715,15.891280174255371,20.41620445251465,12.177660312693028,8.727499961853027,15.906122679415668,20.439742546314648,12.023357391617788,8.34850025177002,15.7131701123318,20.290662963672666,12.110114707602213,8.480999946594238,15.868768252101907,20.361280238217855,215978000,164186000,63252199,22616900
2011-12-30,12.1581449508667,8.654999732971191,15.977861404418945,20.36911964416504,12.196570770443696,8.758500099182129,15.999137243345853,20.494662594894464,12.112814748604471,8.624500274658203,15.881881436726733,20.32988850095547,12.113414362937288,8.668000221252441,15.881881436726733,20.40050575599044,179662000,85596000,71559220,27395700
2012-01-03,12.345173835754395,8.951499938964844,16.460485458374023,21.00467872619629,12.383299859664218,8.973999977111816,16.52826654550252,21.153758294526416,12.278229440499182,8.77750015258789,16.13790961946288,20.70651659639113,12.290237763246163,8.794500350952148,16.15201141970281,20.83205807318095,302220800,102216000,147611217,64731500
2012-01-04,12.411514282226562,8.875499725341797,16.531482696533203,21.498991012573242,12.448740072146757,9.024999618530273,16.58021574885139,21.553915203480564,12.28663096769779,8.803500175476074,16.3419949495486,21.012518324618124,12.308245140866706,8.96049976348877,16.451086894498935,21.043902935177183,260022000,84104000,114989399,80516100
2012-01-05,12.549306869506836,8.880499839782715,16.30216407775879,21.718690872192383,12.564916882922468,8.912500381469727,16.424861470264105,21.757922012423276,12.388398597905493,8.702500343322754,16.233394130056524,21.41268378798963,12.456845216068782,8.79699993133545,16.3793450928347,21.483299541090823,271269600,76182000,131808205,56081400
2012-01-06,12.680496215820312,9.130499839782715,16.07977867126465,22.05608367919922,12.691003095409206,9.232500076293945,16.326656791280747,22.11885440041153,12.585032473050628,8.875,16.074087939360133,21.600995576266946,12.60154351286847,8.903499603271484,16.30562912012891,21.600995576266946,318292800,140168000,108119746,99455500
2012-01-09,12.660385131835938,8.928000450134277,15.398016929626465,21.765779495239258,12.841106381610393,9.218500137329102,16.00507256750664,22.048248636108603,12.648977225191537,8.850000381469727,15.367589319529316,21.75008643261922,12.773561570011967,9.137999534606934,15.992702234177392,22.009015979558516,394024400,101138000,233776981,59706800
2012-01-10,12.705716133117676,8.967000007629395,15.414837837219238,21.844234466552734,12.788571962197471,9.119999885559082,15.67853905059044,22.0874708523802,12.653480727404656,8.854999542236328,15.260724893315755,21.77361720992989,12.785869688592324,9.055000305175781,15.578352613157298,21.914851723175584,258196400,79716000,176483032,60014400
2012-01-11,12.685001373291016,8.944999694824219,15.484598159790039,21.750083923339844,12.694007615365475,9.03849983215332,15.569447660438378,21.954089224146006,12.587736363757902,8.909500122070312,15.36486924396114,21.47546284203602,12.688903677378107,8.982000350952148,15.423743885753938,21.522540527892012,215084800,62054000,96359832,65582400
2012-01-12,12.650177001953125,8.796500205993652,15.575630187988281,21.969772338867188,12.69550721424331,8.974499702453613,15.656027880225682,21.985465392572223,12.570923681441677,8.787500381469727,15.497954726753358,21.69514988531695,12.676895117105419,8.970999717712402,15.614716083018635,21.8677704829284,212587200,107716000,75289148,49370800
2012-01-13,12.602745056152344,8.920999526977539,15.460602760314941,22.165935516357422,12.621958371191385,8.9399995803833,15.509087647461913,22.165935516357422,12.568222333127002,8.675000190734863,15.363384821599016,21.80500418736612,12.599443970065446,8.790499687194824,15.49201923950715,21.914852592437857,226021600,95070000,92637933,60196100
2012-01-17,12.749541282653809,9.083000183105469,15.549409866333008,22.173782348632812,12.788267711757157,9.164999961853027,15.633517715622009,22.47978947928124,12.697305895089485,8.92549991607666,15.477671403440675,22.103165088241283,12.734530883461918,9.007499694824219,15.633517715622009,22.283630755209725,242897200,112890000,76658261,72395300
2012-01-18,12.881930351257324,9.472000122070312,15.656523704528809,22.150239944458008,12.892737037180728,9.512499809265137,15.683486486225247,22.2836279197165,12.797573910852924,9.055999755859375,15.389606752498558,21.946234717793722,12.817386836398718,9.097000122070312,15.501172768268136,22.213010668310705,276791200,149470000,110882061,64860600
2012-01-19,12.841106414794922,9.72249984741211,15.821272850036621,22.063932418823242,12.949778529772418,9.79699993133545,15.856400429344372,22.31501532884915,12.803881415693311,9.517999649047852,15.620652752552974,21.99331516330693,12.913154748435224,9.543999671936035,15.856400429344372,22.095317034290385,261738400,141920000,253157352,74053500
2012-01-20,12.61745548248291,9.546500205993652,14.495845794677734,23.311504364013672,12.833600477770917,9.645000457763672,14.619779298348506,23.335043952004625,12.600944439854953,9.45199966430664,14.389723298114912,22.558255507172426,12.833300670520206,9.535499572753906,14.60815345803565,22.61317971591221,413974400,112206000,424637703,165902900
2012-01-23,12.830899238586426,9.304499626159668,14.484217643737793,23.327194213867188,12.862120877656666,9.58650016784668,14.561893101693741,23.499814842244216,12.677496523153627,9.261500358581543,14.425837441665813,23.029033623191232,12.688603820857162,9.53950023651123,14.496091647358696,23.185959698494067,306062400,91706000,137027695,76078100
2012-01-24,12.620756149291992,9.350000381469727,14.370675086975098,23.021183013916016,12.76155090237645,9.420499801635742,14.537651855840313,23.201648641980178,12.594939061674701,9.190999984741211,14.298194026045108,22.895641577299905,12.76155090237645,9.25,14.504008527082933,23.123184869952116,547638000,93476000,122690156,51703300
2012-01-25,13.408787727355957,9.390000343322754,14.087677955627441,23.193815231323242,13.642643820798828,9.408499717712402,14.315756189375044,23.264432516425682,13.320828759724764,9.230500221252441,14.010744151713384,22.80934417719486,13.642344013516196,9.349499702453613,14.286071181253371,22.80934417719486,958314000,86128000,200255805,59231700
2012-01-26,13.3478422164917,9.666000366210938,14.05329418182373,23.146728515625,13.472724726365458,9.742500305175781,14.211119183417889,23.303656087241183,13.30311243051183,9.43649959564209,13.96547712442024,23.068264729816907,13.4598169858352,9.46500015258789,14.149276038498284,23.233038829671123,323985200,117472000,129531704,49102800
2012-01-27,13.427396774291992,9.768500328063965,14.347173690795898,22.93488121032715,13.463420933666773,9.824999809265137,14.355584759429135,23.170272613602563,13.322026569054282,9.616499900817871,14.083721592862526,22.887803528301077,13.339137223093195,9.654500007629395,14.119589875182728,23.107501872043624,299709200,93180000,145242371,44187700
2012-01-30,13.599411964416504,9.607500076293945,14.290525436401367,23.233034133911133,13.626130077151222,9.75,14.34766860945314,23.24088066056326,13.37065906654058,9.506500244140625,14.184402941986617,22.621018524192642,13.380264921473076,9.684000015258789,14.299430939775082,22.73086690417855,379341200,108482000,93569411,51114800
2012-01-31,13.703581809997559,9.722000122070312,14.35038948059082,23.170270919799805,13.756416819617858,9.781499862670898,14.446617599950832,23.303658922933128,13.601212876625818,9.484999656677246,14.227692069099307,22.93487953373207,13.676863696347967,9.699999809265137,14.421879775560122,23.272272806161794,391683600,255444000,86017210,50572400
2012-02-01,13.694880485534668,8.972999572753906,14.36820125579834,23.452743530273438,13.778937156469999,8.9975004196167,14.48372463809578,23.57828503120564,13.675668768969064,8.600000381469727,14.326395021791075,23.3507416219808,13.761525887013063,8.690500259399414,14.469871001043186,23.374281214620364,270046000,426732000,93175942,67409900
2012-02-02,13.66275405883789,9.086000442504883,14.474076271057129,23.499818801879883,13.72429469566199,9.097000122070312,14.506235349179148,23.672437962770385,13.628531147970437,8.84000015258789,14.39912209077232,23.311505085270706,13.686169481550303,8.982500076293945,14.468140215961974,23.460586154014432,186796400,174726000,96950036,52223300
2012-02-03,13.799644470214844,9.383999824523926,14.751630783081055,23.727359771728516,13.809251125494935,9.395000457763672,14.769936225151055,23.852901239046734,13.675961989977436,9.094499588012695,14.546805142988577,23.60966483318923,13.728197376439487,9.141500473022461,14.611369571906073,23.648895980511544,286599600,162410000,127215053,41838500
2012-02-06,13.928436279296875,9.156999588012695,15.067278861999512,23.695972442626953,13.958756897696658,9.32800006866455,15.110321180358717,23.711664001817535,13.75522140980066,9.145999908447266,14.694238490141919,23.51550529449967,13.760624354174986,9.314000129699707,14.71897631481045,23.570430989669294,249412800,106200000,147735682,28039700
2012-02-07,14.074333190917969,9.209500312805176,15.0098876953125,23.813674926757812,14.101952333548354,9.246999740600586,15.074700285193245,23.923523358821356,13.9467467643477,9.102999687194824,14.935427950433139,23.578283505313962,13.966861105988196,9.132499694824219,15.01928858027679,23.656747312461913,316223600,102078000,83997668,39242400
2012-02-08,14.3099946975708,9.27400016784668,15.086077690124512,24.05690574645996,14.313295784707886,9.32450008392334,15.123183950955347,24.064752274993904,14.100453421882207,9.145500183105469,14.959670133285222,23.711665973828012,14.124470073321518,9.2475004196167,15.056145464253031,23.74305208796378,407890000,109532000,73731331,49659100
2012-02-09,14.805025100708008,9.24899959564209,15.12590503692627,24.143218994140625,14.912497202308238,9.284500122070312,15.201107378333901,24.16675708602709,14.426471080158114,9.088000297546387,15.065051713340718,23.915674128754986,14.432475242530835,9.225000381469727,15.139758673117818,24.072601725336288,884214800,143784000,90927546,50481600
2012-02-10,14.812520980834961,9.277000427246094,14.98861312866211,23.931364059448242,14.938605108222541,9.381500244140625,15.043529449644671,24.16675392697784,14.666322520802328,9.12600040435791,14.941365277352094,23.82151565414407,14.73867223300328,9.170999526977539,15.037346177655742,24.04121246475242,631302000,115942000,93356617,44605300
2012-02-13,15.088113784790039,9.579500198364258,15.144211769104004,23.994131088256836,15.125038177129777,9.625,15.184781917877835,24.143212112860866,14.922701934203102,9.284000396728516,15.090285259014808,23.87643617265241,14.995951104331102,9.358499526977539,15.102159264081784,24.033362227934294,517216000,121428000,72924318,33319800
2012-02-14,15.294047355651855,9.5649995803833,15.08385181427002,23.89145851135254,15.297048634204407,9.678500175476074,15.139263518289109,24.05731584735586,15.070097785879874,9.305000305175781,14.960165533108658,23.575538700090625,15.149950713693405,9.553999900817871,15.127884895694942,23.95464247360492,460398400,190542000,72418428,59644000
2012-02-15,14.940109252929688,9.22350025177002,14.97995662689209,23.733497619628906,15.799282836530246,9.57699966430664,15.162271294614513,24.00202983317273,14.916692229174949,9.163000106811523,14.905744093493373,23.71770275903916,15.43814186002076,9.564499855041504,15.162271294614513,23.95464223855455,1506120000,155888000,97399715,43311300
2012-02-16,15.076403617858887,8.996500015258789,15.003703117370605,24.712852478027344,15.156857773280532,9.083999633789062,15.060351854259764,24.91819923343112,14.608689889689403,8.756999969482422,14.786261837332773,23.930948843732196,14.754888406662507,8.88949966430664,14.91217496691437,23.93884702762073,944552000,251276000,101615457,94705100
2012-02-17,15.073698997497559,9.125,14.957197189331055,24.681259155273438,15.24331290568641,9.170499801635742,15.031161552144384,24.73654493475333,15.019061944572364,8.968000411987305,14.90178548472929,24.444319669952616,15.103418386272883,9.004500389099121,14.965360093730261,24.641769743194804,535805200,148362000,98331193,70036500
2012-02-21,15.455854415893555,9.11299991607666,15.188737869262695,24.831327438354492,15.455854415893555,9.237500190734863,15.284718769793125,24.965593579807877,15.133738073806947,9.029000282287598,14.913658040497396,24.602284576759075,15.216593871328467,9.132499694824219,14.938148647256511,24.625979133400797,605595200,135130000,99603946,50829900
2012-02-22,15.401518821716309,9.029000282287598,15.03882884979248,24.697059631347656,15.47506777910956,9.149499893188477,15.257508097256334,25.02087768482217,15.282338247422201,9.01449966430664,15.00840218959574,24.625977472641075,15.402719653740016,9.09749984741211,15.138273628530314,24.83922394876081,483302400,115708000,78974912,49253200
2012-02-23,15.50208854675293,8.944499969482422,14.993559837341309,24.776039123535156,15.545318507550503,9.037500381469727,15.038829002286306,24.949794668610078,15.29525040321278,8.847999572753906,14.85107368910462,24.483812313737864,15.462762493185073,8.982000350952148,15.015576376792307,24.641772995751218,568027600,103076000,82508106,35034700
2012-02-24,15.682812690734863,8.956500053405762,15.087316513061523,24.862913131713867,15.697522487636089,9.036999702453613,15.130606997967373,24.878709499287048,15.569637838085878,8.918499946594238,14.978719001346452,24.67336124010929,15.600558071659398,8.984999656677246,15.024236335762492,24.862913131713867,415072000,73374000,77714204,35575400
2012-02-27,15.783381462097168,8.92650032043457,15.072720527648926,24.760238647460938,15.865636082500197,8.959500312805176,15.148169140807928,24.878708386109903,15.498790575962847,8.824999809265137,14.967586903675747,24.56278858090451,15.649790852116027,8.876999855041504,15.005434818867604,24.673360136120284,547582000,74124000,72827958,34568400
2012-02-28,16.073068618774414,9.1899995803833,15.29733657836914,25.17093849182129,16.073068618774414,9.214500427246094,15.33147529174488,25.21832609229222,15.786076190277003,8.897500038146973,15.032400195754754,24.783934984297264,15.849418874403904,8.944999694824219,15.089791538692143,24.807629537745058,600387200,115290000,114330940,45230600
2012-02-29,16.28411293029785,8.98449993133545,15.29387378692627,25.068265914916992,16.43931849783633,9.199999809265137,15.475693067787523,25.27361421115359,16.081778303255817,8.950499534606934,15.22584547538229,24.96559252001109,16.257696223486036,9.194499969482422,15.302532073441682,25.186735680246812,952011200,106006000,125946315,59323600
2012-03-01,16.345046997070312,9.001999855041504,15.39653205871582,25.502656936645508,16.457323965328456,9.024499893188477,15.478165836282816,25.58163577552414,16.17393247889705,8.829000473022461,15.291398437539877,25.15514432116533,16.456121530318338,8.994500160217285,15.393069123277114,25.21832829612311,683270000,98720000,89843498,77344100
2012-03-02,16.366365432739258,8.96500015258789,15.368083953857422,25.336801528930664,16.414996724008162,9.092000007629395,15.436112259128198,25.6211271786167,16.28651090613386,8.946000099182129,15.34507854487653,25.273616042656112,16.33814668228187,8.973999977111816,15.38663661137178,25.518455282695275,431712400,73156000,63167885,47314200
2012-03-05,16.005529403686523,9.012999534606934,15.194924354553223,25.11564826965332,16.435416177052268,9.090999603271484,15.398760177264577,25.313098339403503,15.790583612132375,8.909000396728516,15.12392754186117,24.973485484829755,16.37357571376973,8.949999809265137,15.347801221586739,25.28150560515972,809124400,93654000,63970883,45240000
2012-03-06,15.918472290039062,9.054499626159668,14.96511173248291,24.926105499267578,16.021440877651493,9.175000190734863,15.060350977283466,25.25782179801786,15.496989675742537,8.902000427246094,14.690031915498174,24.870819700546704,15.720339724927046,8.934000015258789,15.04155110328371,24.91031063279378,810238800,112244000,127451937,51932900
2012-03-07,15.931376457214355,9.18850040435791,15.010628700256348,25.147247314453125,16.144218751301217,9.274999618530273,15.119226203176954,25.210431292371855,15.709527120122752,9.119999885559082,14.987376074055339,24.902409588321145,16.114799164413192,9.132499694824219,15.066287620001495,25.01298117307271,798520800,99030000,50769586,34340400
2012-03-08,16.270599365234375,9.381999969482422,15.019041061401367,25.281513214111328,16.300618557422354,9.418999671936035,15.126895967961973,25.43947392002254,15.974300126468913,9.1899995803833,14.999497640185004,25.1946361816426,16.05145156667773,9.208499908447266,15.090778573768148,25.305209278350425,516457200,84430000,54021731,36747400
2012-03-09,16.366065979003906,9.215999603271484,14.848601341247559,25.265716552734375,16.44321743283253,9.359999656677246,15.136790336365557,25.399982691287583,16.304223931114553,9.17199993133545,14.842416174354808,25.21043076152273,16.33724601029888,9.339500427246094,15.039078907347303,25.352593579027747,418919200,90212000,107224403,34628400
2012-03-12,16.571102142333984,9.169500350952148,14.969813346862793,25.305204391479492,16.571102142333984,9.270000457763672,15.01557789805387,25.431572329234665,16.42099975546674,9.109999656677246,14.82411051857571,25.13144734724765,16.480440133928493,9.206500053405762,14.842415960175154,25.249917100590043,407282400,51752000,67010233,34073600
2012-03-13,17.054428100585938,9.229499816894531,15.282246589660645,25.802776336669922,17.056829764869168,9.243499755859375,15.283979004778669,25.818572705425083,16.68367879228669,9.03849983215332,14.979709510186762,25.39208280043289,16.73741643143572,9.196000099182129,15.058868283420006,25.463164953406466,690855200,88116000,90168712,48951700
2012-03-14,17.69925880432129,9.11299991607666,15.237966537475586,25.881755828857422,17.853561711343932,9.215999603271484,15.40593311602153,25.96863434269247,17.273572669516867,9.057000160217285,15.175380798504829,25.660612712076567,17.35312739032409,9.182499885559082,15.213475930334793,25.6922024338674,1418844000,73994000,117916329,41986900
2012-03-15,17.578584671020508,9.221500396728516,15.365117073059082,25.944948196411133,18.012375394276404,9.221500396728516,15.423743549147664,26.016030370080074,17.368143984529596,9.015000343322754,15.209270764904389,25.731704688254464,18.000367069195327,9.10099983215332,15.253056629839309,25.89756208919861,1159718000,83202000,97769094,49068300
2012-03-16,17.57887840270996,9.2524995803833,15.46183967590332,25.74748992919922,17.68785110947406,9.284000396728516,15.48336083540314,26.02392185644919,17.351626139648648,9.117500305175781,15.338399662332815,25.668511100184485,17.553361121543897,9.163999557495117,15.359179170149682,25.992329119703616,825487600,98680000,122477361,65626400
2012-03-19,18.045089721679688,9.276000022888184,15.682991027832031,25.431575775146484,18.065202454885302,9.333999633789062,15.764377590862638,25.755393847823687,17.6833475051858,9.149999618530273,15.367837371137794,25.392086354156522,17.963134943201844,9.172499656677246,15.414343572644238,25.7001080558678,901236000,78068000,87237768,44789200
2012-03-20,18.19099235534668,9.616499900817871,15.670868873596191,25.265716552734375,18.219209508104292,9.720499992370605,15.73444442624177,25.392086012335774,17.756300704126414,9.144000053405762,15.517002207185117,25.068266437592882,17.997361764031467,9.244000434875488,15.607294268142992,25.352593579027747,816662000,183308000,61850967,41566800
2012-03-21,18.08712387084961,9.58650016784668,15.831416130065918,25.202533721923828,18.301768256805055,9.71399974822998,16.014719663731515,25.39208716673114,18.05440319149283,9.562999725341797,15.646628345756966,25.13145155672731,18.094328865363273,9.625,15.698576171081895,25.242023144177494,644042000,84288000,99154267,37928600
2012-03-22,17.992259979248047,9.619999885559082,15.98157024383545,25.273611068725586,18.147164143285814,9.70300006866455,16.049597602732895,25.344693220370345,17.87788270390243,9.512999534606934,15.60927342544618,25.107753719170887,17.94542751838934,9.527000427246094,15.794803791593187,25.123548581206137,623870800,74792000,96769361,31749500
2012-03-23,17.89349365234375,9.751999855041504,15.895981788635254,25.281513214111328,18.066108892045456,9.8100004196167,16.042179058810447,25.36049507349187,17.84395971920029,9.59000015258789,15.854175552637882,25.052471847607496,18.02678283540136,9.600500106811523,15.99517747187292,25.35259538112888,430488800,119680000,77898894,35912200
2012-03-26,18.221607208251953,10.143500328063965,16.06270980834961,25.739599227905273,18.226711946594776,10.148500442504883,16.06666907291203,25.755395599945814,17.869773058103952,9.774999618530273,15.82053163530664,25.392088081563085,18.00576206908911,9.824000358581543,15.955597494048956,25.42367781279426,595742000,152274000,73040752,36758300
2012-03-27,18.44676399230957,10.272000312805176,16.00556755065918,25.684303283691406,18.50079984213384,10.492500305175781,16.16586472235978,25.826467563033784,18.193994406529132,10.144000053405762,15.950651225211235,25.58952810174606,18.197596903400573,10.179499626159668,16.00581571508823,25.786978154960615,607129600,192016000,80588939,36274900
2012-03-28,18.541019439697266,10.057999610900879,16.221771240234375,25.42367172241211,18.655996279427054,10.350000381469727,16.291778233766593,25.826471580828194,18.321571836103956,10.01550006866455,16.10600159096524,25.305203479762636,18.563833640761967,10.307000160217285,16.129501435499595,25.68430727936948,655460400,124900000,101936657,41344800
2012-03-29,18.30807113647461,10.230500221252441,16.039953231811523,25.368392944335938,18.50920654655701,10.26550006866455,16.242303863947352,25.423678742073673,18.22911921531158,10.031499862670898,15.938283481248893,25.12355519445812,18.395730294592383,10.064000129699707,16.16438212421133,25.321006839332174,608238400,114224000,77260510,37038500
2012-03-30,17.99855613708496,10.125499725341797,15.86258316040039,25.478965759277344,18.329076675348137,10.342499732971191,16.165616519032294,25.597437053157012,17.950223057601754,10.093500137329102,15.856647105855162,25.305211677864026,18.275340654349737,10.25100040435791,16.12257230924238,25.589540372895108,731038000,88762000,92774443,31749400
2012-04-02,18.57135009765625,9.90250015258789,16.003093719482422,25.502656936645508,18.575552209628693,9.994999885559082,16.017441791339525,25.6369215653091,18.023481913119593,9.850000381469727,15.704266802002786,25.23412466646875,18.067011688840218,9.901000022888184,15.850958503119063,25.44737114686055,598351600,128606000,91710470,35853600
2012-04-03,18.892257690429688,9.982999801635742,15.896721839904785,25.226224899291992,18.97901740488364,10.119500160217285,16.02857292684212,25.42367349053083,18.687821245287285,9.875,15.798267812451677,25.005080247595945,18.831616473770605,9.911999702453613,15.965739966805087,25.399980442923013,834559600,100014000,82102591,42752100
2012-04-04,18.741859436035156,9.69950008392334,15.711934089660645,24.649669647216797,18.788390481190664,9.883999824523926,15.80717239309923,25.028774982350914,18.52241176116521,9.618000030517578,15.611747653020373,24.52330170431366,18.74306026823105,9.84749984741211,15.793566921179432,25.00508042814731,572980800,109138000,65348026,49455900
2012-04-05,19.023147583007812,9.719499588012695,15.641927719116211,24.89451026916504,19.052567167733386,9.80150032043457,15.743597463123852,24.981387293331668,18.71454014735438,9.677499771118164,15.54916253140192,24.523303097674276,18.82201221506522,9.677499771118164,15.639948086879947,24.602283443082403,641298000,64350000,93095642,50368600
2012-04-09,19.099702835083008,9.593500137329102,15.605316162109375,24.56279945373535,19.208075956113987,9.710000038146973,15.716387740394056,24.799739035915625,18.77158379583395,9.524999618530273,15.468024401756226,24.460124530078808,18.796499865926005,9.60099983215332,15.546935953967266,24.65757468403741,597536800,62718000,87635252,31056400
2012-04-10,18.8658447265625,9.348999977111816,15.506861686706543,24.065216064453125,19.332957261964754,9.675999641418457,15.695854048413464,24.633873279200635,18.792595560539525,9.328499794006348,15.449717566394316,23.930949945018256,19.210775382840147,9.637499809265137,15.671612552123877,24.531198390349175,889725200,89100000,99652126,54131300
